"","seqnames","start","end","width","strand","Conc","Conc_KO","Conc_WT","Fold","p.value","FDR"
"4524","chr12",85060927,85061327,401,"*",6.45604312535521,2.15407959497849,7.41900168689822,-3.54024411251026,0.00062690049142134,0.0190616626941943
"17132","chr7",107332881,107333281,401,"*",6.77581918667891,3.01279519040544,7.72168343018559,-3.36155103783203,0.000629153467581517,0.0190937828230602
"16499","chr7",5231782,5232182,401,"*",7.36817355338066,3.58159692013152,8.31493079042016,-3.3698597871767,0.000630765461820632,0.0190937828230602
"10204","chr2",200223478,200223878,401,"*",5.69905370392861,1.23192868274263,6.66606526909428,-3.57845342735557,0.000631546452142332,0.0190937828230602
"15908","chr6",110147850,110148250,401,"*",5.00822002488204,0.843801554298501,5.96742040168681,-3.50587821880962,0.000631851165213445,0.0190937828230602
"16849","chr7",50121319,50121719,401,"*",7.57684501042681,3.74954314809999,8.52511109583962,-3.38530076616736,0.000635262203664383,0.0191673266742552
"8655","chr19",40592238,40592638,401,"*",4.60053966721987,0,5.58088777084276,-3.72715950671446,0.000638544837312633,0.0192367762663216
"6589","chr15",89396062,89396462,401,"*",5.08339338202794,1.05087813851148,6.03862646717867,-3.45741246193429,0.000643115119515528,0.0193255744183687
"18598","chr9",38991680,38992080,401,"*",3.8083463535804,0,4.8083463535804,-3.83681215943988,0.000643463190658512,0.0193255744183687
"11203","chr21",40835176,40835576,401,"*",7.41549300280663,3.87375960958053,8.35218322640308,-3.27649209364183,0.000644500385150915,0.0193262333058783
"7087","chr16",72761000,72761400,401,"*",5.1121660426711,0.392770847107295,6.08452086423006,-3.63183580784493,0.000645455986913639,0.0193262333058783
"14237","chr5",56502153,56502553,401,"*",6.55889710393424,3.07011430782026,7.49316579849806,-3.2529655587995,0.000655866379387575,0.0196080052325444
"10862","chr20",44867580,44867980,401,"*",4.21181657972153,0,5.1989824172303,-3.78639779540377,0.000657769353716479,0.0196084384514676
"1422","chr1",194055460,194055860,401,"*",6.86743961314814,2.38547558472984,7.83479259423176,-3.57189721475827,0.000657880506886889,0.0196084384514676
"8616","chr19",33404574,33404974,401,"*",5.70756727676491,1.2001257691649,6.67549813097548,-3.57695600735778,0.000661232507908239,0.019650111011439
"17205","chr7",121049919,121050319,401,"*",5.28017397212694,1.23192868274263,6.235900036337,-3.45307176943371,0.000661282544745552,0.019650111011439
"18716","chr9",82820124,82820524,401,"*",6.95605309191696,2.2001257691649,7.92910565637119,-3.62855531859338,0.000674490215465295,0.0199866692758883
"8538","chr19",13790320,13790720,401,"*",5.31558720497725,0.715662482284524,6.28553022123592,-3.58009878418532,0.000674646902949116,0.0199866692758883
"6056","chr15",23074688,23075088,401,"*",5.94759350311111,1.3927708471073,6.91657168977245,-3.5833151184446,0.000676489709879474,0.0200110349776112
"16985","chr7",80206748,80207148,401,"*",4.69177403880442,0.267678017659869,5.65777503061153,-3.53904541054447,0.000685676205902678,0.0202522315514508
"3190","chr11",36738519,36738919,401,"*",6.51516333521617,2.6649482740371,7.46425913272185,-3.37337843845331,0.000687513589108146,0.0202759646760736
"9044","chr2",37366834,37367234,401,"*",5.51788079334629,0.977733347828451,6.48653834305909,-3.57576892890497,0.000690209899973234,0.0203249197571698
"3795","chr11",124359548,124359948,401,"*",4.60206093045487,0,5.58242988683404,-3.70590632375291,0.000693030296724035,0.0203747219093092
"9846","chr2",148423358,148423758,401,"*",7.07161869871556,2.1869022814717,8.04699236608605,-3.65187790857437,0.000693978902479021,0.0203747219093092
"17231","chr7",128217182,128217582,401,"*",4.20970599464164,0,5.19483723457061,-3.76970179128363,0.000695390360897278,0.0203856438832846
"10678","chr20",18513182,18513582,401,"*",5.29872171084652,1.16618292558805,6.25699718190438,-3.45193945412985,0.000696981124439886,0.0204017818097239
"8759","chr19",49953895,49954295,401,"*",5.47051812743012,1.82935150827231,6.41151226404836,-3.29442848450215,0.000698380911812694,0.0204122897801349
"17193","chr7",118650529,118650929,401,"*",5.45664485994209,0.938054903620972,6.42482531647666,-3.55270867719041,0.000704263601298979,0.0205243889532364
"6557","chr15",84992613,84993013,401,"*",5.70335941782561,1.56323122815617,6.66185698688665,-3.45881123023329,0.000704309288472777,0.0205243889532364
"9625","chr2",111493717,111494117,401,"*",3.68168109856492,0,4.68168109856492,-3.7968297925518,0.00071262232443112,0.0207358294165328
"13126","chr4",33170198,33170598,401,"*",6.09145938046558,1.88439008123623,7.05186473594171,-3.48929929521081,0.000715241860576863,0.0207812198068644
"14300","chr5",67976906,67977306,401,"*",6.3561375678148,1.71566248228452,7.32692213745379,-3.58225822887607,0.000717671190568876,0.0208209576766816
"2742","chr10",96334871,96335271,401,"*",4.91713369897687,0,5.89343090077434,-3.64690367526984,0.000730010522920472,0.0210987756106643
"17030","chr7",90403627,90404027,401,"*",7.03988852480716,2.93722494751633,7.99727794036026,-3.44346558292786,0.000730201122204154,0.0210987756106643
"13931","chr4",184662250,184662650,401,"*",7.71873767049949,3.58457558948641,8.67706074719499,-3.4575333156476,0.000730565127377802,0.0210987756106643
"14916","chr5",155094478,155094878,401,"*",5.28291185661613,0.714698941994658,6.2521797120941,-3.56977942563471,0.000731550449482548,0.0210987756106643
"6092","chr15",32850135,32850535,401,"*",7.44490040594952,3.65292810700608,8.3918600973849,-3.3467776773727,0.000743625987679789,0.0214155548757357
"15430","chr6",31789378,31789778,401,"*",6.3087033207769,1.71469894199466,7.27852143777178,-3.5690256220865,0.000751243252932329,0.0216032004054382
"3858","chr12",212321,212721,401,"*",5.75871026064273,1.76278175561007,6.71277504098398,-3.40032842833213,0.000752776944017077,0.0216156097014098
"15824","chr6",104772707,104773107,401,"*",6.96851893524027,3.20993307863431,7.9142132064592,-3.33258962458819,0.00075527625644499,0.0216556695049695
"12420","chr3",133566938,133567338,401,"*",7.14248356692355,3.49347135853969,8.08380431260296,-3.29411221309167,0.000757070123291531,0.021675414975173
"18280","chr8",130143043,130143443,401,"*",5.85821791581367,1.80795894198276,6.81400668953953,-3.42293968292033,0.000760995043374428,0.0217231394427303
"12849","chr3",190081528,190081928,401,"*",4.87069279750232,0.808410634476158,5.82685412130763,-3.41579386615257,0.000761681621681035,0.0217231394427303
"17207","chr7",121180419,121180819,401,"*",5.86396374584713,1.93097882842855,6.81594558546828,-3.38762102796873,0.000762215113580054,0.0217231394427303
"18137","chr8",117888288,117888688,401,"*",5.23701027097666,0.331579822472622,6.21273796373345,-3.62641661607922,0.000763167605345767,0.0217231394427303
"18905","chr9",100890342,100890742,401,"*",6.39529488994237,1.97003438379835,7.36132363881685,-3.52948857735395,0.00076466045592647,0.0217340882052608
"7758","chr17",64400642,64401042,401,"*",6.34694947471102,1.71469894199466,7.31756530408438,-3.57291323548035,0.000766602127574738,0.0217577437423962
"2819","chr10",106714704,106715104,401,"*",5.64847299979339,1.61186874204132,6.60383476821261,-3.42136127446801,0.000770546817289412,0.0218374964751693
"14443","chr5",89279515,89279915,401,"*",5.17095959120585,0.714698941994658,6.13771890080513,-3.53195795604659,0.000771639050443213,0.0218374964751693
"19506","chrX",103497060,103497460,401,"*",5.01472629684171,0.392770847107295,5.98512951728538,-3.56967961829335,0.000773117715804176,0.0218385443312767
"7407","chr17",27473728,27474128,401,"*",5.81511722208527,2.43260150569484,6.74423605644362,-3.18995283698283,0.000773903136357196,0.0218385443312767
"12303","chr3",120755991,120756391,401,"*",5.46324592151445,0.714698941994658,6.43615897315629,-3.59501195262653,0.000775914034749109,0.0218638305308901
"9504","chr2",97747219,97747619,401,"*",4.6940304773745,0,5.67561959741453,-3.68808016246231,0.000777872398130578,0.0218875659571548
"6356","chr15",64275943,64276343,401,"*",5.47731780051742,1.53636517330018,6.42956852899601,-3.37658075333153,0.000782790995328478,0.021994408310003
"15564","chr6",42923636,42924036,401,"*",8.37570659617445,4.54669333636155,9.32403512616407,-3.34915281506429,0.000783962275936419,0.0219958056590344
"4045","chr12",15448226,15448626,401,"*",4.97465502613509,0.392770847107295,5.94421580947005,-3.55685141217216,0.000786842527790337,0.0220450795071773
"8344","chr18",63192830,63193230,401,"*",5.67782064888435,1.1869022814717,6.64537792031296,-3.54432839987213,0.000792309827937431,0.0221665910777588
"2791","chr10",102247834,102248234,401,"*",5.78585160796071,2.34242072198503,6.7179710279814,-3.20420302189225,0.000806878637475905,0.022542028259512
"1040","chr1",155094372,155094772,401,"*",5.7695026314589,1.86423855186427,6.72053691149896,-3.37700288567005,0.000809325056982426,0.0225782119737402
"18497","chr9",21412138,21412538,401,"*",5.88658451306064,1.83069506876468,6.84254815087903,-3.40664827536629,0.00081900563600023,0.0228158217801655
"13315","chr4",73308325,73308725,401,"*",7.32684581152882,3.11189408198307,8.28746988094447,-3.45489274042292,0.000821635304456785,0.0228566121858248
"17715","chr8",40172801,40173201,401,"*",6.31777393312881,2.39307202258228,7.26947461106871,-3.36845976578425,0.000825317916183378,0.0229215475685128
"5606","chr14",50677473,50677873,401,"*",6.19289727659729,1.9963701405645,7.15300819201253,-3.45111718532343,0.000826307063580387,0.0229215475685128
"5724","chr14",66035869,66036269,401,"*",4.85402347363752,0.331579822472622,5.82228975284195,-3.52759813917528,0.00083034686059453,0.0230010771609886
"6819","chr16",21659191,21659591,401,"*",6.68578870729517,3.21474228758552,7.61922527164056,-3.20998075654419,0.000835434263063101,0.0231093607435734
"12284","chr3",119257935,119258335,401,"*",7.28455625923684,3.14521606408885,8.24303082415899,-3.43469650035114,0.000837988509918718,0.0231473671218675
"3241","chr11",47928520,47928920,401,"*",7.61962967441868,3.10376952889665,8.58774919548008,-3.52483454723198,0.00084698677384098,0.0233630163271017
"7196","chr16",88660856,88661256,401,"*",6.56975688635259,2.47480339357947,7.52691454787804,-3.41808933349307,0.000853626885208363,0.0235131045964978
"16422","chr6",163732511,163732911,401,"*",6.98900845570765,2.80203797856688,7.94885053784218,-3.43989969947733,0.00086684528587594,0.0238361128032446
"8349","chr18",63303656,63304056,401,"*",6.88101591093049,3.1046965759748,7.82738610377548,-3.31624538978043,0.000867784241358181,0.0238361128032446
"12046","chr3",67030731,67031131,401,"*",5.05944339055747,0.601939780750542,6.02623165853634,-3.52003867742234,0.000871783572089073,0.0239124747074278
"13035","chr4",12220980,12221380,401,"*",5.31896859950173,2.05125984315494,6.24205713301945,-3.11999164428176,0.000886336901301743,0.0242777085311868
"11574","chr3",12728959,12729359,401,"*",5.62498910773818,1.61602360304943,6.57947370237259,-3.37142407890381,0.0008921360195906,0.0243810086537407
"19243","chrX",7800535,7800935,401,"*",4.94065474337725,0,5.91733836604078,-3.60020260150651,0.000892594544839171,0.0243810086537407
"11199","chr21",40563947,40564347,401,"*",7.30350765591345,3.6045028069481,8.24686670308604,-3.28215251680521,0.000896406221466899,0.024451069284296
"8995","chr2",29450550,29450950,401,"*",5.37640828559305,1.35256145956058,6.33136732403588,-3.39560508600818,0.000899019562747537,0.0244752546578185
"8347","chr18",63262325,63262725,401,"*",5.75975185160394,1.30062498300568,6.72657789969252,-3.48807708448929,0.00089978883378988,0.0244752546578185
"11575","chr3",12730924,12731324,401,"*",6.60500910721192,2.11225998180065,7.5726079873506,-3.50120577941842,0.000901287814191286,0.0244820728696946
"4339","chr12",54957234,54957634,401,"*",6.04966990817288,2.18360241211807,6.99933180208443,-3.32837303431024,0.00090513524018758,0.0245216200449268
"12003","chr3",58502934,58503334,401,"*",5.80649123557147,2.01791282325634,6.75332367438517,-3.30338916459885,0.000905244386728892,0.0245216200449268
"14240","chr5",56736073,56736473,401,"*",8.38058238777383,4.44699342580995,9.3325846661037,-3.35374912650554,0.000916060086933793,0.0247803729999249
"17761","chr8",48341627,48342027,401,"*",5.58161629088191,1.1869022814717,6.54690927634744,-3.48891269835671,0.000920866605906143,0.0248760824724949
"16603","chr7",17934816,17935216,401,"*",6.9015041730487,2.6796423294269,7.86231896995212,-3.43643727538965,0.000927244951345231,0.0250139312046529
"10114","chr2",187354667,187355067,401,"*",5.07009773938879,0.715662482284524,6.0343958246344,-3.45092543625418,0.000930170499847019,0.0250583843997249
"18869","chr9",98750402,98750802,401,"*",5.23437211332696,0.977733347828451,6.19613267627984,-3.44217298547119,0.000931958538771392,0.0250721136658224
"3716","chr11",117977057,117977457,401,"*",5.22005630979868,0.977733347828451,6.18143038503284,-3.43787681974795,0.000934861970767374,0.025073132279851
"10161","chr2",195696042,195696442,401,"*",4.68627202408098,0.447974160543226,5.64753672129693,-3.44242419913467,0.000935318755533363,0.025073132279851
"5494","chr14",22532643,22533043,401,"*",5.52322024549263,1.5011427893587,6.47812313732781,-3.38384404792524,0.000935831777934475,0.025073132279851
"674","chr1",92795195,92795595,401,"*",5.62431916520853,1.08610529007985,6.59293421952316,-3.51112716394637,0.000940844306337231,0.0251700469219644
"3112","chr11",20046465,20046865,401,"*",5.68108477804481,1.1869022814717,6.64871619758063,-3.50524775033568,0.000943205912615158,0.0251700469219644
"2804","chr10",103296000,103296400,401,"*",4.41318965618498,0,5.39079136906837,-3.59556043015652,0.000943299229433195,0.0251700469219644
"2949","chr10",132226119,132226519,401,"*",5.73046571553015,1.30062498300568,6.69660341799673,-3.469408142165,0.000949335455528736,0.0252933999859915
"3476","chr11",77409203,77409603,401,"*",5.98815058760718,2.54168534452273,6.92041602891977,-3.18571590411004,0.00095137816501059,0.0252933999859915
"16726","chr7",30411140,30411540,401,"*",5.49406043367691,1.2001257691649,6.45680958625417,-3.44685705432381,0.000951791208936454,0.0252933999859915
"2913","chr10",122474003,122474403,401,"*",6.33736723220421,1.77186478219285,7.30657667424653,-3.51387553171017,0.000955837963921818,0.0253665685364475
"1189","chr1",167038238,167038638,401,"*",5.47415416207073,1.16547789037745,6.43728688996179,-3.44665181617811,0.000962028190628837,0.0254454436099824
"465","chr1",54481163,54481563,401,"*",5.07860549237688,0.895554648647375,6.03833678280244,-3.4117392648906,0.000962444989703281,0.0254454436099824
"17393","chr7",151485285,151485685,401,"*",8.2060160476352,4.29642259088255,9.1571995590062,-3.33746096811443,0.000962702384183508,0.0254454436099824
"5530","chr14",30799926,30800326,401,"*",5.27810909530158,0.715662482284524,6.24725254617054,-3.49245561106175,0.000964851220548646,0.0254620620684767
"17461","chr8",9066634,9067034,401,"*",5.78562078315371,1.91696127199015,6.7353746276748,-3.31784292107209,0.000965927706452513,0.0254620620684767
"17256","chr7",131281291,131281691,401,"*",5.33637923297842,0.977733347828451,6.3007826596371,-3.45887242671778,0.000968756115526521,0.0255023421982633
"11603","chr3",15682801,15683201,401,"*",7.38713916246437,3.53765810841795,8.33620859190838,-3.31774991993806,0.000970862554567072,0.0255235340752941
"12266","chr3",113620122,113620522,401,"*",7.00915979749578,3.2251345947922,7.95582102667033,-3.29825141102173,0.000976079434749148,0.0255856224416056
"10672","chr20",17943628,17944028,401,"*",6.05044708906598,1.71469894199466,7.01427383839458,-3.45127667311783,0.000976168595460567,0.0255856224416056
"4183","chr12",39846287,39846687,401,"*",6.44579676766464,2.54468675445196,7.39668742305749,-3.33087398082366,0.000977138038382753,0.0255856224416056
"8568","chr19",16436223,16436623,401,"*",6.74101812947671,2.64284461977483,7.69827273523846,-3.39327255204593,0.000979915440147459,0.025624135482896
"12472","chr3",142875293,142875693,401,"*",4.44714180600679,0,5.42526845190579,-3.58966642226523,0.000983039569798628,0.0256716005897346
"6942","chr16",50065623,50066023,401,"*",6.67582846918889,3.35109144030153,7.60197557498924,-3.12723579601512,0.000990373993417528,0.0257956821281455
"6419","chr15",69546197,69546597,401,"*",6.80786152669015,2.1869022814717,7.77824409172186,-3.51491332704213,0.000990831100755354,0.0257956821281455
"17146","chr7",111388975,111389375,401,"*",5.3788105344768,0.714698941994658,6.35007461763819,-3.51946329454504,0.000991736912330294,0.0257956821281455
"6777","chr16",17343022,17343422,401,"*",7.04695271518039,3.30762443260186,7.9919031355155,-3.27486718691716,0.000999644711135408,0.0259472439329413
"15781","chr6",89999862,90000262,401,"*",6.25183589086348,2.95002072979913,7.1767689266098,-3.11956160464815,0.00100099126328825,0.0259472439329413
"4921","chr12",130953667,130954067,401,"*",7.48274142068014,3.8870366511253,8.42180612162516,-3.22792306159314,0.00100262065933948,0.0259472439329413
"8066","chr18",11791080,11791480,401,"*",4.66223742722089,0,5.64341363048224,-3.61304542390564,0.00100285595049814,0.0259472439329413
"8996","chr2",29455563,29455963,401,"*",7.22627992480257,3.7940442297393,8.15785780892035,-3.16611418881976,0.00100501121680465,0.0259608768869752
"8096","chr18",21004655,21005055,401,"*",6.14105618234174,2.79025342610339,7.06855942869869,-3.13721799537008,0.0010080661400991,0.0259608768869752
"1413","chr1",192559488,192559888,401,"*",5.53957262221007,1.3927708471073,6.49826449744526,-3.39690052501208,0.00100861252650032,0.0259608768869752
"18853","chr9",97444271,97444671,401,"*",5.89714885880687,1.3927708471073,6.86501077837227,-3.48238512737507,0.00100867775789696,0.0259608768869752
"18084","chr8",104864500,104864900,401,"*",6.9027167405652,3.58656252310067,7.82841162978286,-3.12011502571259,0.00101273500118369,0.0260311387198094
"634","chr1",87587578,87587978,401,"*",4.50206401550676,0,5.47770151123794,-3.57216181826078,0.00101553751071759,0.0260690074086302
"18982","chr9",111068745,111069145,401,"*",7.11828700284969,3.4832818661319,8.05902333887581,-3.23696431081706,0.00102406870826757,0.0262536411850242
"1007","chr1",151984243,151984643,401,"*",6.09504899478756,2.15407959497849,7.0473002876786,-3.34125210657641,0.00103316482715428,0.026448581855802
"4913","chr12",124900982,124901382,401,"*",5.517515002164,1.13069998156337,6.482615116553,-3.43901160740017,0.00103581441334686,0.026448581855802
"15721","chr6",78909346,78909746,401,"*",7.3101749366128,3.79833091129028,8.24550969787016,-3.19089942346613,0.00103860936149664,0.026448581855802
"2846","chr10",110931759,110932159,401,"*",6.37903519015064,2.3559827823527,7.33396902847012,-3.35663635163456,0.00103888295733737,0.026448581855802
"12565","chr3",152964975,152965375,401,"*",5.15713290535174,1.58642822701894,6.09510924751501,-3.20690562464576,0.00103920705323023,0.026448581855802
"11828","chr3",44355617,44356017,401,"*",6.24313189741374,2.75949655658208,7.17716019301225,-3.17925663752574,0.00103976425712948,0.026448581855802
"5077","chr13",41694846,41695246,401,"*",4.6285560120364,0,5.59955148964339,-3.5047039102915,0.00104599182838475,0.0265725281583961
"4632","chr12",95131909,95132309,401,"*",6.41201591167409,3.03980574400113,7.34061382696149,-3.13920222820836,0.00104937856516799,0.0265902718104904
"17134","chr7",107846347,107846747,401,"*",4.59891957769194,0.120492741853893,5.56619150083987,-3.48068811998828,0.00104940191624105,0.0265902718104904
"104","chr1",16012775,16013175,401,"*",6.67443890623646,2.54468675445196,7.6326325263162,-3.38056636744951,0.00105786777984886,0.0267701972882528
"9747","chr2",133642715,133643115,401,"*",5.84498239683247,1.40929470280815,6.8112586721824,-3.46424590229405,0.00106038806182495,0.02679939519138
"13913","chr4",182492418,182492818,401,"*",6.74907103650854,2.1869022814717,7.71820847991501,-3.48582771654672,0.00106519662248918,0.0268862756245273
"17164","chr7",113774241,113774641,401,"*",8.15688045002757,4.39762882053235,9.10260025370484,-3.27196760713846,0.00106856307455394,0.0269365797148482
"11313","chr22",26610305,26610705,401,"*",6.59168634073583,3.20123515989705,7.52120363734635,-3.14386821033679,0.0010737862844803,0.0270335001427826
"1937","chr10",3040069,3040469,401,"*",8.32931543680836,4.27408324706656,9.28525869869441,-3.35844154830946,0.00108021180530378,0.0271537687628665
"19540","chrX",114591137,114591537,401,"*",6.47637024374739,2.3783232886423,7.43362104356822,-3.36470676172798,0.00108133252109926,0.0271537687628665
"19482","chrX",81367256,81367656,401,"*",6.55660032914619,2.20855801223371,7.52073787222547,-3.43368343347112,0.00108562355375296,0.0272069913217489
"11219","chr21",42734544,42734944,401,"*",5.7154272121332,1.58749178659063,6.67356738233546,-3.37742019408053,0.0010879956564866,0.0272069913217489
"5328","chr13",80571308,80571708,401,"*",4.75855854327372,0.186902281471698,5.72790044510649,-3.4935179607447,0.00109102261822149,0.0272069913217489
"17799","chr8",55025139,55025539,401,"*",6.46554587261688,2.89084073989792,7.40369769682749,-3.20634559808954,0.00109244832650274,0.0272069913217489
"18895","chr9",99748602,99749002,401,"*",7.55278089453935,3.35224862846363,8.51300393285472,-3.39500702136331,0.00109249763717036,0.0272069913217489
"4576","chr12",92059944,92060344,401,"*",5.14898222859875,0.715662482284524,6.11520245289069,-3.43509848482085,0.0010930953138322,0.0272069913217489
"16909","chr7",73925134,73925534,401,"*",6.98914553018862,2.30237949889163,7.96086174277107,-3.50289833958085,0.0010931628167213,0.0272069913217489
"12945","chr3",198100754,198101154,401,"*",3.58485419627553,0,4.58485419627553,-3.64786864444259,0.00110106689649541,0.027368978420872
"12620","chr3",159841018,159841418,401,"*",5.09920342820914,0.759029284512415,6.063142378653,-3.42847032314584,0.00110516857248869,0.0274361595489217
"19042","chr9",115192266,115192666,401,"*",5.65493601071355,2.36094870648421,6.57944976396377,-3.09409568617518,0.00111009641412515,0.0275236547077401
"15525","chr6",37279766,37280166,401,"*",8.09688890687249,4.43520885640362,9.03873312115006,-3.23313360237064,0.00111173058244693,0.0275293689178651
"11712","chr3",30193489,30193889,401,"*",6.90618478393728,2.9476672815657,7.85902288622293,-3.32157287793,0.00112136132974843,0.0276978718912448
"18929","chr9",105672890,105673290,401,"*",6.60890051681544,3.12432892470154,7.54297260450233,-3.169586563202,0.00112413538802863,0.0276978718912448
"13674","chr4",131613785,131614185,401,"*",6.56463809596346,1.93805490362097,7.53513707785801,-3.47513962137521,0.00112795185757354,0.0276978718912448
"2315","chr10",50325372,50325772,401,"*",6.52102996109897,2.51413432477701,7.4754481635514,-3.33915833042623,0.00112857522445289,0.0276978718912448
"15093","chr6",248084,248484,401,"*",5.74399665584365,1.56269584854961,6.70367837999205,-3.3821086689871,0.0011286512184882,0.0276978718912448
"16538","chr7",7805999,7806399,401,"*",5.93300850103062,2.69580331122625,6.85440796134976,-3.0773139589922,0.0011297985455677,0.0276978718912448
"13703","chr4",139798516,139798916,401,"*",5.33792525646773,1.36125659820569,6.29136262466187,-3.31749197930492,0.00113032422904254,0.0276978718912448
"9160","chr2",43553477,43553877,401,"*",7.36009053189621,3.58900003767386,8.30626232032951,-3.26545605313216,0.00113166895249749,0.0276978718912448
"17742","chr8",42856894,42857294,401,"*",6.63079503739041,3.08497980882137,7.56766810211262,-3.19364703766488,0.00113189165272842,0.0276978718912448
"7654","chr17",55086622,55087022,401,"*",7.35349617054529,3.69518797282498,8.29520151808756,-3.22907072478648,0.00113389978987619,0.0276978718912448
"10666","chr20",16451037,16451437,401,"*",5.171691381551,1.26767801765987,6.12268246376459,-3.29903756502344,0.00113407052461093,0.0276978718912448
"2199","chr10",31146382,31146782,401,"*",5.30228288326146,0.714698941994658,6.2719649578301,-3.47158316674061,0.00113614357575258,0.0277139898105219
"4393","chr12",63021124,63021524,401,"*",4.8159580425301,0.392770847107295,5.78193735530994,-3.43773809061197,0.00113788459718856,0.0277219785342386
"17606","chr8",27025383,27025783,401,"*",5.58048618703147,1.90723587565433,6.52280435137762,-3.23715221148623,0.00114229143850505,0.0277948135135992
"18513","chr9",26217539,26217939,401,"*",5.43147733056444,2.27868201039596,6.34800118007894,-3.03754888395867,0.00114551200965902,0.0278386388270541
"13752","chr4",147409363,147409763,401,"*",5.00262437646662,0.714698941994658,5.96521601190142,-3.40333876273654,0.00115640186106502,0.0280530132454692
"8702","chr19",45283627,45284027,401,"*",6.32695056868099,2.11225998180065,7.28756741181862,-3.37996893690911,0.00115777425451558,0.0280530132454692
"5134","chr13",46077323,46077723,401,"*",6.70409739202181,3.00757513262905,7.64735694383173,-3.23255181130973,0.00116112672449371,0.0280530132454692
"15865","chr6",107895037,107895437,401,"*",5.65318121145645,2.10228940560361,6.59028092286479,-3.19553892640339,0.00116116665717584,0.0280530132454692
"10160","chr2",195666213,195666613,401,"*",5.94396431295382,1.56269584854961,6.90892834805841,-3.42300295148146,0.00116148514966964,0.0280530132454692
"2612","chr10",86413099,86413499,401,"*",6.84571976486746,3.27556226674384,7.7836720651669,-3.19528563031141,0.00116403665025044,0.0280800575457709
"5678","chr14",59853145,59853545,401,"*",5.55019717386375,1.3927708471073,6.50919648843448,-3.36823629542343,0.00117149023956733,0.0282251432167009
"14666","chr5",126363680,126364080,401,"*",6.46904249444363,3.0317689109822,7.40086461752055,-3.14718263259172,0.00117487478914836,0.0282719562758007
"14973","chr5",163350040,163350440,401,"*",4.70741577620112,0,5.67996890281028,-3.48865797222038,0.00118147560967292,0.0283959554618938
"19593","chrX",135487959,135488359,401,"*",6.50230165272545,2.55540058617215,7.45475212668618,-3.30944966781388,0.00118736426090299,0.0285025555505868
"14178","chr5",50663624,50664024,401,"*",6.00789680894681,2.18360241211807,6.95605297334027,-3.26490178372903,0.00119349282317134,0.0285586647781302
"1995","chr10",7438425,7438825,401,"*",6.59199876192815,2.73249093122725,7.54142718882578,-3.28477980068173,0.00119469373714606,0.0285586647781302
"2370","chr10",60093337,60093737,401,"*",6.43594603877722,2.60261491474276,7.38443177595494,-3.27146141790423,0.00119546123141987,0.0285586647781302
"17710","chr8",39846704,39847104,401,"*",6.47177834478995,2.91506670890401,7.40913686295017,-3.18499727542994,0.00119604420390609,0.0285586647781302
"1456","chr1",200337833,200338233,401,"*",5.278652975958,1.5270099141424,6.22408025993977,-3.25865072754024,0.0011970511984624,0.0285586647781302
"12662","chr3",171347632,171348032,401,"*",6.43916435961182,2.64095198618323,7.38635721162145,-3.2611867937818,0.00119953707256511,0.0285586647781302
"14138","chr5",40373066,40373466,401,"*",5.31514398119983,0.923867875637904,6.28035315566637,-3.4290031169153,0.00119989495090655,0.0285586647781302
"11620","chr3",17050544,17050944,401,"*",4.75840779833207,0,5.73192289384481,-3.49216468168027,0.00120504609216994,0.0286465017692567
"18454","chr9",13974830,13975230,401,"*",4.60223072752385,0,5.57268658669824,-3.46431836596067,0.00120731319197044,0.0286656492989399
"17549","chr8",22396660,22397060,401,"*",6.37239724068814,2.6335330921245,7.31732960560395,-3.24554983772612,0.00121137390204216,0.0287272853287193
"19605","chrX",149165238,149165638,401,"*",5.64074123905739,1.3927708471073,6.60226825010362,-3.38247171013925,0.00121487816346004,0.0287755924417613
"15307","chr6",16564453,16564853,401,"*",5.1769749215031,0.714698941994658,6.14387413881723,-3.42846347934468,0.00122454499124789,0.0289695734238283
"3019","chr11",8874144,8874544,401,"*",6.88559106459998,3.42766666363951,7.81840505717975,-3.14540886516626,0.00122805802487986,0.0290176794987275
"13076","chr4",18033675,18034075,401,"*",5.37087428812374,1.48108390436159,6.32137139471719,-3.27335654359123,0.00123550242182554,0.0291560464295376
"4841","chr12",119883218,119883618,401,"*",4.38240467100203,0,5.3595194500117,-3.51763905933251,0.00123688714202403,0.0291560464295376
"18659","chr9",75471627,75472027,401,"*",4.88343222057992,0.392770847107295,5.85098364683315,-3.42898299226064,0.00125248750198795,0.0294596331173714
"2656","chr10",89091066,89091466,401,"*",6.29280023522937,2.84313600574362,7.22521927207656,-3.14425757883235,0.00125277044767937,0.0294596331173714
"5449","chr13",110969752,110970152,401,"*",4.08032119639298,0,5.06625629977424,-3.57520500182744,0.00126442265015744,0.0296980323531589
"9790","chr2",142791355,142791755,401,"*",4.83055796763363,0,5.80537635924397,-3.49056242688224,0.00126648997029264,0.0297110063365781
"11315","chr22",26845406,26845806,401,"*",5.26571716118347,0.714698941994658,6.23461254488794,-3.43754717670734,0.00126824390201823,0.0297159457025392
"18662","chr9",75634578,75634978,401,"*",4.12942426512987,0,5.11369999479081,-3.57719336100738,0.00126973090448337,0.0297159457025392
"13983","chr5",10493862,10494262,401,"*",5.61470955537518,1.3927708471073,6.57552646856098,-3.36624195088453,0.00127125535024585,0.0297161620131366
"16657","chr7",23462887,23463287,401,"*",6.19649698795514,2.35256145956058,7.14536675325011,-3.27076569934896,0.00127358305086114,0.0297351318970104
